Order ID,Order Date,Ship Date,Customer Name,Customer Segment,Category,Sub-Category,Product Name,Sales Amount,Profit,Discount,Quantity,Region,State
ORD1876,2023-02-13 00:00:00,2023-02-15 00:00:00,Customer 408,Corporate,Furniture,Sofas,Sofas 64,907.7,154.11,0.16,8,Central,California
ORD1877,2023-12-03 00:00:00,2023-12-06 00:00:00,Customer 32,Corporate,Office Supplies,Binders,Binders 7,481.14,97.76,0.15,3,Central,Illinois
ORD1878,2023-09-08 00:00:00,2023-09-12 00:00:00,Customer 486,Corporate,Technology,Monitors,Monitors 21,805.05,85.29,0.16,2,West,New York
ORD1879,2023-09-22 00:00:00,2023-09-27 00:00:00,Customer 161,Home Office,Technology,Laptops,Laptops 32,900,227.08,0.04,5,West,California
ORD1880,2023-03-01 00:00:00,2023-03-04 00:00:00,Customer 201,Small Business,Technology,Phones,Phones 47,763.16,134.46,0.14,7,South,Florida
ORD1881,2023-03-05 00:00:00,2023-03-09 00:00:00,Customer 174,Consumer,Technology,Laptops,Laptops 90,385.94,106.35,0.13,9,West,California
ORD1882,2023-07-02 00:00:00,2023-07-05 00:00:00,Customer 358,Consumer,Technology,Printers,Printers 51,762.7,124.3,0,8,East,Texas
ORD1883,2023-05-31 00:00:00,2023-06-02 00:00:00,Customer 458,Home Office,Office Supplies,Staplers,Staplers 60,215.54,50.5,0.16,8,East,California
ORD1884,2023-01-09 00:00:00,2023-01-16 00:00:00,Customer 8,Home Office,Furniture,Sofas,Sofas 43,642.09,124.25,0.17,1,South,New York
ORD1885,2023-11-14 00:00:00,2023-11-21 00:00:00,Customer 245,Corporate,Office Supplies,Paper,Paper 46,808.1,99.75,0.04,9,West,Illinois
ORD1886,2023-05-07 00:00:00,2023-05-09 00:00:00,Customer 465,Consumer,Furniture,Bookcases,Bookcases 76,154.03,43.87,0.18,1,East,California
ORD1887,2023-07-18 00:00:00,2023-07-21 00:00:00,Customer 6,Small Business,Office Supplies,Paper,Paper 20,310.95,56.88,0.15,8,East,California
ORD1888,2023-09-07 00:00:00,2023-09-11 00:00:00,Customer 466,Consumer,Office Supplies,Pens,Pens 1,890.85,101.21,0.09,6,East,Florida
ORD1889,2023-08-22 00:00:00,2023-08-29 00:00:00,Customer 462,Small Business,Office Supplies,Pens,Pens 89,552.83,131.47,0.17,6,Central,Florida
ORD1890,2023-12-02 00:00:00,2023-12-05 00:00:00,Customer 323,Home Office,Furniture,Tables,Tables 23,909.04,174.82,0.16,5,South,Illinois
ORD1891,2023-11-10 00:00:00,2023-11-13 00:00:00,Customer 229,Home Office,Technology,Printers,Printers 72,639.7,164.23,0.06,6,Central,Illinois
ORD1892,2023-09-12 00:00:00,2023-09-15 00:00:00,Customer 384,Small Business,Furniture,Bookcases,Bookcases 49,542.53,144.46,0.07,7,Central,Illinois
ORD1893,2023-01-05 00:00:00,2023-01-07 00:00:00,Customer 100,Consumer,Office Supplies,Binders,Binders 20,428.25,38.94,0.09,10,West,Texas
ORD1894,2023-10-29 00:00:00,2023-10-30 00:00:00,Customer 422,Consumer,Furniture,Bookcases,Bookcases 68,438.1,86.2,0.12,7,South,Illinois
ORD1895,2023-09-12 00:00:00,2023-09-15 00:00:00,Customer 463,Corporate,Furniture,Chairs,Chairs 85,314.72,31.73,0.11,8,Central,Texas
ORD1896,2023-08-11 00:00:00,2023-08-15 00:00:00,Customer 321,Consumer,Office Supplies,Paper,Paper 66,780.92,55.64,0.17,6,East,New York
ORD1897,2023-06-17 00:00:00,2023-06-23 00:00:00,Customer 292,Home Office,Furniture,Sofas,Sofas 66,113.34,6.47,0.12,3,West,Texas
ORD1898,2023-04-08 00:00:00,2023-04-15 00:00:00,Customer 370,Consumer,Technology,Phones,Phones 42,363.64,85.91,0.12,2,Central,Illinois
ORD1899,2023-08-13 00:00:00,2023-08-14 00:00:00,Customer 92,Corporate,Furniture,Tables,Tables 78,79.43,8.05,0.09,9,West,Illinois
ORD1900,2023-04-09 00:00:00,2023-04-16 00:00:00,Customer 414,Consumer,Furniture,Tables,Tables 76,688.38,162.5,0.15,3,East,Illinois
ORD1901,2023-12-15 00:00:00,2023-12-17 00:00:00,Customer 385,Consumer,Office Supplies,Staplers,Staplers 20,862.45,110.92,0.06,4,East,California
ORD1902,2023-10-01 00:00:00,2023-10-02 00:00:00,Customer 347,Small Business,Furniture,Tables,Tables 83,661.8,162.95,0.18,4,East,Texas
ORD1903,2023-09-06 00:00:00,2023-09-07 00:00:00,Customer 354,Consumer,Furniture,Sofas,Sofas 77,854.3,220.83,0.14,5,West,Florida
ORD1904,2023-11-13 00:00:00,2023-11-18 00:00:00,Customer 291,Consumer,Office Supplies,Paper,Paper 73,838.07,42.92,0.15,4,Central,California
ORD1905,2023-12-31 00:00:00,2024-01-02 00:00:00,Customer 232,Consumer,Office Supplies,Pens,Pens 1,725.01,190.07,0.03,9,West,California
ORD1906,2023-07-26 00:00:00,2023-07-31 00:00:00,Customer 37,Consumer,Office Supplies,Pens,Pens 68,44.43,9.38,0.17,4,Central,New York
ORD1907,2023-08-07 00:00:00,2023-08-10 00:00:00,Customer 258,Home Office,Furniture,Bookcases,Bookcases 72,41.27,4.98,0.09,3,South,Texas
ORD1908,2023-01-03 00:00:00,2023-01-05 00:00:00,Customer 199,Small Business,Furniture,Chairs,Chairs 60,487.04,122.64,0.18,1,East,Texas
ORD1909,2023-06-12 00:00:00,2023-06-16 00:00:00,Customer 331,Home Office,Office Supplies,Paper,Paper 88,402.9,95.7,0.03,10,East,Florida
ORD1910,2023-10-21 00:00:00,2023-10-26 00:00:00,Customer 16,Home Office,Furniture,Tables,Tables 2,675.57,164.61,0.11,6,South,California
ORD1911,2023-12-25 00:00:00,2023-12-29 00:00:00,Customer 400,Consumer,Technology,Printers,Printers 72,344.52,41.06,0.04,1,East,Texas
ORD1912,2023-12-23 00:00:00,2023-12-29 00:00:00,Customer 38,Home Office,Furniture,Tables,Tables 14,102.64,24.85,0.01,4,South,Texas
ORD1913,2023-10-31 00:00:00,2023-11-04 00:00:00,Customer 113,Corporate,Technology,Printers,Printers 77,398.36,31.1,0.19,7,Central,Illinois
ORD1914,2023-06-21 00:00:00,2023-06-26 00:00:00,Customer 189,Consumer,Technology,Laptops,Laptops 67,937.03,221.22,0.09,10,East,Illinois
ORD1915,2023-04-18 00:00:00,2023-04-24 00:00:00,Customer 36,Consumer,Furniture,Sofas,Sofas 98,168.78,29.32,0.14,9,East,Florida
ORD1916,2023-01-30 00:00:00,2023-02-01 00:00:00,Customer 140,Home Office,Office Supplies,Pens,Pens 35,748.96,152.21,0.07,5,Central,Texas
ORD1917,2023-11-21 00:00:00,2023-11-26 00:00:00,Customer 327,Small Business,Office Supplies,Binders,Binders 35,816.46,42.87,0.01,9,Central,Illinois
ORD1918,2023-03-07 00:00:00,2023-03-09 00:00:00,Customer 316,Small Business,Technology,Monitors,Monitors 88,399.5,46.55,0.15,7,West,Florida
ORD1919,2023-05-17 00:00:00,2023-05-23 00:00:00,Customer 299,Consumer,Office Supplies,Paper,Paper 17,340.56,92.58,0.13,5,West,California
ORD1920,2023-01-13 00:00:00,2023-01-20 00:00:00,Customer 240,Consumer,Furniture,Tables,Tables 93,59.95,11.29,0.06,3,South,California
ORD1921,2023-01-24 00:00:00,2023-01-26 00:00:00,Customer 480,Consumer,Technology,Monitors,Monitors 36,309.64,44.71,0.06,5,South,New York
ORD1922,2023-06-15 00:00:00,2023-06-19 00:00:00,Customer 93,Consumer,Furniture,Tables,Tables 49,413.81,38.89,0.1,9,East,New York
ORD1923,2023-10-03 00:00:00,2023-10-10 00:00:00,Customer 331,Small Business,Technology,Phones,Phones 61,810.17,164.12,0.04,6,Central,Florida
ORD1924,2023-09-04 00:00:00,2023-09-11 00:00:00,Customer 266,Home Office,Technology,Laptops,Laptops 70,724.62,48.6,0.12,8,Central,Illinois
ORD1925,2023-05-25 00:00:00,2023-05-28 00:00:00,Customer 483,Home Office,Office Supplies,Staplers,Staplers 32,35.78,9.06,0,4,Central,Illinois
ORD1926,2023-01-01 00:00:00,2023-01-05 00:00:00,Customer 159,Small Business,Office Supplies,Paper,Paper 7,123.54,23.98,0.11,10,West,Florida
ORD1927,2023-05-30 00:00:00,2023-06-04 00:00:00,Customer 214,Home Office,Office Supplies,Paper,Paper 53,82.34,14.51,0.1,7,West,Texas
ORD1928,2023-03-09 00:00:00,2023-03-10 00:00:00,Customer 79,Home Office,Technology,Monitors,Monitors 88,472.7,139.49,0.04,9,East,New York
ORD1929,2023-04-05 00:00:00,2023-04-08 00:00:00,Customer 248,Small Business,Furniture,Tables,Tables 13,407.13,34.86,0.19,10,South,Illinois
ORD1930,2023-12-16 00:00:00,2023-12-22 00:00:00,Customer 7,Corporate,Office Supplies,Pens,Pens 88,274.26,61.74,0.1,7,South,Illinois
ORD1931,2023-05-14 00:00:00,2023-05-21 00:00:00,Customer 84,Consumer,Technology,Printers,Printers 79,868.76,237.7,0.15,7,West,California
ORD1932,2023-02-25 00:00:00,2023-03-01 00:00:00,Customer 230,Consumer,Technology,Phones,Phones 51,406.59,50.8,0.18,5,South,Texas
ORD1933,2023-07-29 00:00:00,2023-08-03 00:00:00,Customer 318,Small Business,Furniture,Sofas,Sofas 64,833.96,230.38,0.08,3,South,Florida
ORD1934,2023-11-21 00:00:00,2023-11-22 00:00:00,Customer 327,Home Office,Furniture,Chairs,Chairs 98,728.66,180.85,0.08,9,Central,Illinois
ORD1935,2023-01-10 00:00:00,2023-01-15 00:00:00,Customer 42,Home Office,Furniture,Bookcases,Bookcases 48,401.18,98.36,0.12,7,East,Illinois
ORD1936,2023-07-14 00:00:00,2023-07-21 00:00:00,Customer 16,Corporate,Technology,Laptops,Laptops 35,661.64,196.19,0.12,9,South,New York
ORD1937,2023-09-15 00:00:00,2023-09-16 00:00:00,Customer 123,Small Business,Technology,Monitors,Monitors 44,765.9,61.23,0.06,9,South,Texas
ORD1938,2023-11-21 00:00:00,2023-11-26 00:00:00,Customer 261,Consumer,Technology,Printers,Printers 57,131.37,30.57,0.11,3,Central,Illinois
ORD1939,2023-11-03 00:00:00,2023-11-07 00:00:00,Customer 370,Small Business,Furniture,Tables,Tables 72,687.65,39.6,0.06,2,East,Florida
ORD1940,2023-10-31 00:00:00,2023-11-01 00:00:00,Customer 228,Home Office,Technology,Monitors,Monitors 61,57.61,8.12,0.07,2,West,New York
ORD1941,2023-03-15 00:00:00,2023-03-19 00:00:00,Customer 210,Corporate,Office Supplies,Paper,Paper 10,489.1,90.2,0.17,6,Central,California
ORD1942,2023-12-17 00:00:00,2023-12-18 00:00:00,Customer 139,Corporate,Office Supplies,Binders,Binders 72,541.05,77.96,0.14,3,West,Illinois
ORD1943,2023-08-06 00:00:00,2023-08-07 00:00:00,Customer 287,Consumer,Technology,Phones,Phones 68,461.26,126.09,0.2,1,West,Texas
ORD1944,2023-01-30 00:00:00,2023-02-06 00:00:00,Customer 21,Home Office,Furniture,Sofas,Sofas 3,668.66,196.06,0.16,8,East,Illinois
ORD1945,2023-01-05 00:00:00,2023-01-11 00:00:00,Customer 457,Consumer,Office Supplies,Binders,Binders 97,50.53,10.64,0.06,6,West,New York
ORD1946,2023-08-28 00:00:00,2023-08-29 00:00:00,Customer 62,Small Business,Office Supplies,Paper,Paper 13,45.99,11.46,0.04,9,Central,New York
ORD1947,2023-04-07 00:00:00,2023-04-08 00:00:00,Customer 274,Corporate,Office Supplies,Paper,Paper 89,571.54,38.28,0.1,2,East,Illinois
ORD1948,2023-10-18 00:00:00,2023-10-25 00:00:00,Customer 319,Home Office,Office Supplies,Binders,Binders 36,747.98,204.93,0.16,3,Central,New York
ORD1949,2023-03-29 00:00:00,2023-04-02 00:00:00,Customer 392,Home Office,Furniture,Tables,Tables 59,618.38,76.45,0.03,9,Central,Illinois
ORD1950,2023-07-21 00:00:00,2023-07-23 00:00:00,Customer 5,Consumer,Technology,Monitors,Monitors 60,927.59,54.76,0.18,5,South,Illinois
ORD1951,2023-03-03 00:00:00,2023-03-09 00:00:00,Customer 188,Home Office,Technology,Printers,Printers 66,780.29,184.97,0.16,5,South,California
ORD1952,2023-04-14 00:00:00,2023-04-19 00:00:00,Customer 154,Small Business,Technology,Monitors,Monitors 84,940.63,170.49,0.18,4,Central,Illinois
ORD1953,2023-10-21 00:00:00,2023-10-26 00:00:00,Customer 493,Consumer,Furniture,Tables,Tables 39,317.82,29.97,0.01,8,East,California
ORD1954,2023-08-22 00:00:00,2023-08-25 00:00:00,Customer 477,Home Office,Office Supplies,Binders,Binders 85,139.12,7.97,0.18,3,South,Illinois
ORD1955,2023-08-15 00:00:00,2023-08-20 00:00:00,Customer 352,Home Office,Office Supplies,Staplers,Staplers 36,752.09,109.43,0.14,9,West,New York
ORD1956,2023-04-18 00:00:00,2023-04-22 00:00:00,Customer 205,Home Office,Office Supplies,Staplers,Staplers 58,660.36,37.74,0.09,6,West,Illinois
ORD1957,2023-09-23 00:00:00,2023-09-27 00:00:00,Customer 312,Corporate,Technology,Printers,Printers 76,241.45,64.71,0.06,7,South,New York
ORD1958,2023-06-26 00:00:00,2023-06-27 00:00:00,Customer 466,Corporate,Office Supplies,Paper,Paper 20,394.54,100.68,0.09,2,South,New York
ORD1959,2023-09-07 00:00:00,2023-09-13 00:00:00,Customer 72,Consumer,Office Supplies,Paper,Paper 63,764.53,141.26,0,9,South,Texas
ORD1960,2023-09-07 00:00:00,2023-09-13 00:00:00,Customer 310,Corporate,Furniture,Sofas,Sofas 54,429.95,116.62,0.12,1,South,Illinois
ORD1961,2023-03-03 00:00:00,2023-03-08 00:00:00,Customer 43,Small Business,Technology,Monitors,Monitors 67,515.32,55.98,0.15,1,West,California
ORD1962,2023-01-15 00:00:00,2023-01-16 00:00:00,Customer 91,Home Office,Furniture,Sofas,Sofas 96,576.2,86.51,0.07,1,West,Texas
ORD1963,2023-09-03 00:00:00,2023-09-07 00:00:00,Customer 349,Consumer,Furniture,Sofas,Sofas 35,945.86,108.46,0.07,1,Central,Texas
ORD1964,2023-10-25 00:00:00,2023-10-30 00:00:00,Customer 79,Consumer,Office Supplies,Staplers,Staplers 82,945.27,172.7,0.03,8,West,Illinois
ORD1965,2023-12-10 00:00:00,2023-12-15 00:00:00,Customer 140,Home Office,Furniture,Sofas,Sofas 68,172.09,21.72,0.13,7,West,Texas
ORD1966,2023-04-28 00:00:00,2023-04-30 00:00:00,Customer 120,Home Office,Furniture,Sofas,Sofas 66,770.58,82.75,0.1,8,South,California
ORD1967,2023-03-28 00:00:00,2023-04-02 00:00:00,Customer 430,Home Office,Furniture,Bookcases,Bookcases 59,392.59,88.35,0.13,8,Central,Florida
ORD1968,2023-07-26 00:00:00,2023-07-31 00:00:00,Customer 375,Consumer,Furniture,Sofas,Sofas 37,379.17,77.17,0.13,9,East,Illinois
ORD1969,2023-09-25 00:00:00,2023-10-02 00:00:00,Customer 46,Small Business,Office Supplies,Paper,Paper 9,162.61,22.38,0.16,4,West,Texas
ORD1970,2023-05-23 00:00:00,2023-05-26 00:00:00,Customer 397,Corporate,Technology,Monitors,Monitors 66,987.16,282.72,0.14,9,West,Florida
ORD1971,2023-03-26 00:00:00,2023-04-01 00:00:00,Customer 336,Small Business,Technology,Laptops,Laptops 19,879.14,98.88,0.15,7,West,Florida
ORD1972,2023-02-15 00:00:00,2023-02-19 00:00:00,Customer 336,Small Business,Technology,Phones,Phones 40,827.94,220.15,0.15,6,West,Illinois
ORD1973,2023-01-24 00:00:00,2023-01-27 00:00:00,Customer 53,Small Business,Office Supplies,Binders,Binders 50,622.7,64.86,0.15,1,East,Illinois
ORD1974,2023-01-30 00:00:00,2023-02-05 00:00:00,Customer 9,Consumer,Office Supplies,Paper,Paper 57,26.83,5.58,0.04,9,West,Illinois
ORD1975,2023-01-26 00:00:00,2023-01-30 00:00:00,Customer 482,Consumer,Furniture,Bookcases,Bookcases 96,741.23,45.37,0.19,5,East,Illinois
ORD1976,2023-08-16 00:00:00,2023-08-17 00:00:00,Customer 316,Consumer,Office Supplies,Binders,Binders 42,881.01,154.47,0.14,6,South,New York
ORD1977,2023-01-28 00:00:00,2023-02-03 00:00:00,Customer 18,Corporate,Technology,Printers,Printers 3,978.56,219.3,0.11,8,East,Illinois
ORD1978,2023-04-16 00:00:00,2023-04-23 00:00:00,Customer 337,Consumer,Office Supplies,Binders,Binders 23,937.53,185.38,0.12,2,West,California
ORD1979,2023-02-08 00:00:00,2023-02-10 00:00:00,Customer 144,Small Business,Office Supplies,Binders,Binders 86,156.6,10.29,0.06,10,South,New York
ORD1980,2023-09-06 00:00:00,2023-09-07 00:00:00,Customer 350,Corporate,Office Supplies,Binders,Binders 76,730.34,189.98,0.01,7,West,Illinois
ORD1981,2023-11-03 00:00:00,2023-11-04 00:00:00,Customer 320,Home Office,Furniture,Bookcases,Bookcases 13,610.78,137.06,0.11,1,West,New York
ORD1982,2023-09-19 00:00:00,2023-09-23 00:00:00,Customer 486,Consumer,Furniture,Tables,Tables 91,182.76,24.33,0.1,7,East,Texas
ORD1983,2023-03-14 00:00:00,2023-03-16 00:00:00,Customer 205,Corporate,Furniture,Bookcases,Bookcases 50,188.88,26.97,0.19,9,West,Florida
ORD1984,2023-05-30 00:00:00,2023-05-31 00:00:00,Customer 358,Consumer,Technology,Monitors,Monitors 5,962.49,285.54,0,2,Central,New York
ORD1985,2023-11-15 00:00:00,2023-11-19 00:00:00,Customer 349,Home Office,Technology,Laptops,Laptops 29,863.29,94.21,0.05,2,East,California
ORD1986,2023-10-16 00:00:00,2023-10-18 00:00:00,Customer 463,Home Office,Technology,Monitors,Monitors 72,465.67,121.57,0.05,4,South,Florida
ORD1987,2023-08-30 00:00:00,2023-09-02 00:00:00,Customer 199,Corporate,Office Supplies,Binders,Binders 6,857.55,214.1,0.11,10,South,New York
ORD1988,2023-05-05 00:00:00,2023-05-11 00:00:00,Customer 158,Corporate,Office Supplies,Paper,Paper 76,67.13,4.27,0.11,3,South,Illinois
ORD1989,2023-02-05 00:00:00,2023-02-06 00:00:00,Customer 11,Home Office,Technology,Monitors,Monitors 57,498.91,137.12,0.15,10,West,Illinois
ORD1990,2023-01-31 00:00:00,2023-02-02 00:00:00,Customer 17,Small Business,Furniture,Bookcases,Bookcases 93,523.15,84.84,0.17,2,East,California
ORD1991,2023-05-05 00:00:00,2023-05-10 00:00:00,Customer 225,Consumer,Technology,Printers,Printers 31,122.31,13.49,0.12,9,East,Florida
ORD1992,2023-04-27 00:00:00,2023-05-02 00:00:00,Customer 142,Consumer,Technology,Monitors,Monitors 26,833.35,44.36,0.07,3,East,Florida
ORD1993,2023-06-17 00:00:00,2023-06-24 00:00:00,Customer 205,Consumer,Furniture,Bookcases,Bookcases 93,154.11,34.07,0.11,1,East,Texas
ORD1994,2023-01-13 00:00:00,2023-01-17 00:00:00,Customer 114,Corporate,Furniture,Chairs,Chairs 72,928.33,76.09,0.18,5,East,New York
ORD1995,2023-02-17 00:00:00,2023-02-23 00:00:00,Customer 122,Corporate,Technology,Monitors,Monitors 66,10.06,0.77,0.14,6,South,Florida
ORD1996,2023-03-27 00:00:00,2023-04-01 00:00:00,Customer 326,Consumer,Technology,Laptops,Laptops 49,847.53,193.39,0.14,5,South,Illinois
ORD1997,2023-09-12 00:00:00,2023-09-15 00:00:00,Customer 197,Small Business,Office Supplies,Paper,Paper 14,367.03,34.69,0.04,3,Central,Texas
ORD1998,2023-04-13 00:00:00,2023-04-15 00:00:00,Customer 350,Small Business,Office Supplies,Binders,Binders 90,749.41,219.4,0.03,6,East,New York
ORD1999,2023-10-12 00:00:00,2023-10-15 00:00:00,Customer 499,Home Office,Technology,Monitors,Monitors 97,549.43,36.32,0.18,2,South,Illinois
